Time (t),Original_Delayed,Original_Current,Derived_Delayed,Derived_Current,Residual_Error
1204.0,0.4927104957939972,0.9933240920523246,0.49271055206248554,0.9933241051110673,-1.3058742642790833e-08
1205.0,0.46047582115477204,0.9893467916317815,0.460475872844532,0.9893468136626413,-2.2030859803123803e-08
1206.0,0.4319467592668516,0.9799839951067619,0.431946804968421,0.9799840242947851,-2.918802322060543e-08
1207.0,0.4083889899748484,0.9665520992659145,0.4083890276266152,0.9665521336187497,-3.435283524311217e-08
1208.0,0.3916153338026509,0.950543557098116,0.3916153606412872,0.9505435943442478,-3.7246131845414254e-08
1209.0,0.3840217173463994,0.9337139838277294,0.3840217299205123,0.933714021313573,-3.748584354035245e-08
1210.0,0.3884751707986349,0.9181590613298208,0.38847516529111836,0.9181590959514847,-3.4621663869138786e-08
1211.0,0.4078119761441907,0.9063295024421489,0.40781194928931175,0.9063295306995468,-2.8257397866049416e-08
1212.0,0.4438305557204513,0.9008974037503381,0.44383050624982345,0.900897422032498,-1.8282159897076156e-08
1213.0,0.4961107722433806,0.9044067882312792,0.496110702182741,0.904406793374803,-5.143523829076457e-09
1214.0,0.5614236954530573,0.9187319829250743,0.5614236103453094,0.9187319729762867,9.948787571545381e-09
1215.0,0.6342934496065347,0.9444284266800056,0.6342933573456428,0.9444284018057335,2.4874272086528038e-08
1216.0,0.7084508586781466,0.9799898182732342,0.7084507675673976,0.9799897818412836,3.643195056746151e-08
1217.0,0.7783414364351259,1.0211404585527604,0.7783413534406438,1.0211404177799421,4.077281823278156e-08
1218.0,0.8400227765717121,1.0610938160171641,0.8400227064013732,1.0610937803009304,3.571623374831745e-08
1219.0,0.8913260789688042,1.0929238860153985,0.8913260240247082,1.0929238625370157,2.3478382793484798e-08
1220.0,0.9315364821216716,1.1127482749399522,0.9315364429858882,1.1127482654093257,9.530626510212414e-09
1221.0,0.9609160850480774,1.1207515132515045,0.9609160611113522,1.1207515146394205,-1.3879160043472893e-09
1222.0,0.980279164026714,1.1197850033021566,0.980279154022152,1.1197850105029254,-7.200768870063712e-09
1223.0,0.9906957971843924,1.1135525172179905,0.990695799547267,1.113552525055903,-7.837912541219794e-09
1224.0,0.9933240920523246,1.1055366004466953,0.9933241051110673,1.1055366045474753,-4.100779937843413e-09
1225.0,0.9893467916317815,1.0985951105390954,0.9893468136626413,1.0985951075732185,2.965876877425444e-09
1226.0,0.9799839951067619,1.0948581802698112,0.9799840242947851,1.094858168018115,1.2251696102083542e-08
1227.0,0.9665520992659145,1.0956901132626324,0.9665521336187497,1.0956900906921199,2.25705125700415e-08
1228.0,0.950543557098116,1.1016449077188992,0.9505435943442478,1.1016448750567245,3.2662174742625893e-08
1229.0,0.9337139838277294,1.1124507565414854,0.933714021313573,1.1124507152280145,4.1313470866555235e-08
1230.0,0.9181590613298208,1.127096792708201,0.9181590959514847,1.1270967451206564,4.7587544571570106e-08
1231.0,0.9063295024421489,1.1440504661444497,0.9063295306995468,1.1440504151239825,5.1020467184415e-08
1232.0,0.9008974037503381,1.1615204068016165,0.900897422032498,1.1615203552118518,5.1589764682447026e-08
1233.0,0.9044067882312792,1.1775771992479598,0.904406793374803,1.1775771498789869,4.9368972909746844e-08
1234.0,0.9187319829250743,1.1899669260007582,0.9187319729762867,1.189966881977,4.402375819445581e-08
1235.0,0.9444284266800056,1.1956929388517654,0.9444284018057335,1.195692904228101,3.462366438000686e-08
1236.0,0.9799898182732342,1.1909583669534194,0.9799897818412836,1.1909583463893767,2.056404269090706e-08
1237.0,1.0211404585527604,1.1724875088614914,1.0211404177799421,1.172487505198466,3.6630254385272565e-09
1238.0,1.0610938160171641,1.1400358336922298,1.0610937803009304,1.1400358451612045,-1.1468974658868092e-08
1239.0,1.0929238860153985,1.097301261716314,1.0929238625370157,1.0973012826715427,-2.0955228663410708e-08
1240.0,1.1127482749399522,1.0498316795925886,1.1127482654093257,1.0498317038661311,-2.4273542509334334e-08
1241.0,1.1207515132515045,1.0025486354138837,1.1207515146394205,1.0025486584931806,-2.3079296918027126e-08
1242.0,1.1197850033021566,0.958801185625777,1.1197850105029254,0.9588012050553579,-1.9429580944141378e-08
1243.0,1.1135525172179905,0.9204273938472501,1.113552525055903,0.9204274089831559,-1.5135905750973677e-08
1244.0,1.1055366004466953,0.8880245946676528,1.1055366045474753,0.8880246063777597,-1.1710106884166294e-08
1245.0,1.0985951105390954,0.8611798383665336,1.0985951075732185,0.8611798487250492,-1.03585156008279e-08
1246.0,1.0948581802698112,0.8386911973676834,1.094858168018115,0.8386912092620823,-1.1894398910250459e-08
1247.0,1.0956901132626324,0.8188419540932643,1.0956900906921199,0.8188419707104266,-1.6617162312826395e-08
1248.0,1.1016449077188992,0.7997418305418545,1.1016448750567245,0.7997418547725703,-2.423071576718172e-08
1249.0,1.1124507565414854,0.7796983737468057,1.1124507152280145,0.7796984076122822,-3.386547642314497e-08
1250.0,1.127096792708201,0.7575405164033694,1.1270967451206564,0.7575405606665412,-4.426317179451189e-08
1251.0,1.1440504661444497,0.7327974567211907,1.1440504151239825,0.7327975108366266,-5.4115435910162546e-08
1252.0,1.1615204068016165,0.7056795233587692,1.1615203552118518,0.7056795857668285,-6.24080593869536e-08
1253.0,1.1775771992479598,0.6769142134954104,1.1775771498789869,0.6769142820706728,-6.857526246850654e-08
1254.0,1.1899669260007582,0.6475743730499744,1.189966881977,0.6475744454554752,-7.240550070619634e-08
1255.0,1.1956929388517654,0.6190252040024801,1.195692904228101,0.6190252778072998,-7.380481970020725e-08
1256.0,1.1909583669534194,0.5930385255910624,1.1909583463893767,0.5930385981611812,-7.257011880312803e-08
1257.0,1.1724875088614914,0.5720234570170454,1.172487505198466,0.5720235253259641,-6.830891874365363e-08
1258.0,1.1400358336922298,0.5591917766528589,1.1400358451612045,0.5591918372873721,-6.063451318816249e-08
1259.0,1.097301261716314,0.5583156981283006,1.0973012826715427,0.5583157478084707,-4.968017008888381e-08
1260.0,1.0498316795925886,0.5727068634585986,1.0498317038661311,0.5727069001536383,-3.669503978454003e-08
1261.0,1.0025486354138837,0.6035402489959031,1.0025486584931806,0.6035402730227255,-2.402682242053089e-08
1262.0,0.958801185625777,0.6487072761804711,0.9588012050553579,0.6487072901320596,-1.3951588551108784e-08
1263.0,0.9204273938472501,0.7035064018287185,0.9204274089831559,0.7035064091537807,-7.325062223451084e-09
1264.0,0.8880245946676528,0.7626763078331906,0.8880246063777597,0.7626763113684616,-3.535270964860615e-09
1265.0,0.8611798383665336,0.8220422325575162,0.8611798487250492,0.8220422340128328,-1.4553166449715604e-09
1266.0,0.8386911973676834,0.8789864420794331,0.8386912092620823,0.8789864423002962,-2.2086310558222522e-10
1267.0,0.8188419540932643,0.9321397175177341,0.8188419707104266,0.9321397169868288,5.309052086843735e-10
1268.0,0.7997418305418545,0.9808684676016391,0.7997418547725703,0.9808684668875854,7.140537050531748e-10
1269.0,0.7796983737468057,1.0248417319794332,0.7796984076122822,1.024841732052728,-7.329492568430851e-11
1270.0,0.7575405164033694,1.0637527694122637,0.7575405606665412,1.063752771780455,-2.368191198698355e-09
1271.0,0.7327974567211907,1.0972061187925102,0.7327975108366266,1.0972061253945316,-6.602021374035871e-09
1272.0,0.7056795233587692,1.1247575117772417,0.7056795857668285,1.124757524653753,-1.2876511190640372e-08
1273.0,0.6769142134954104,1.1460503401416688,0.6769142820706728,1.1460503610291197,-2.088745088002497e-08
1274.0,0.6475743730499744,1.160962135274335,0.6475744454554752,1.1609621653019475,-3.002761261861053e-08
1275.0,0.6190252040024801,1.16970312090279,0.6190252778072998,1.169703160465367,-3.956257699222476e-08
1276.0,0.5930385255910624,1.1728705943127549,0.5930385981611812,1.1728706430694893,-4.875673442761297e-08
1277.0,0.5720234570170454,1.1714991700474378,0.5720235253259641,1.171499226959191,-5.69117533100183e-08
1278.0,0.5591917766528589,1.1671323714021875,0.5591918372873721,1.1671324347666026,-6.336441504828372e-08
1279.0,0.5583156981283006,1.1618815861746374,0.5583157478084707,1.1618816537009007,-6.752626324768585e-08
1280.0,0.5727068634585986,1.1583562803150431,0.5727069001536383,1.1583563493374343,-6.902239113593112e-08
1281.0,0.6035402489959031,1.159306579049819,0.6035402730227255,1.1593066469352449,-6.788542594726721e-08
1282.0,0.6487072761804711,1.1669213389716766,0.6487072901320596,1.1669214035955533,-6.462387669436964e-08
1283.0,0.7035064018287185,1.181946094798337,0.7035064091537807,1.1819461548280408,-6.002970387442019e-08
1284.0,0.7626763078331906,1.2028832531362987,0.7626763113684616,1.202883308005173,-5.486887433292509e-08
1285.0,0.8220422325575162,1.2255635738233208,0.8220422340128328,1.22556362352795,-4.970462907927242e-08
1286.0,0.8789864420794331,1.2436498940414014,0.8789864423002962,1.2436499389467899,-4.4905388518756695e-08
1287.0,0.9321397175177341,1.2505683931444378,0.9321397169868288,1.250568433831473,-4.068703529647166e-08
1288.0,0.9808684676016391,1.2420818872251376,0.9808684668875854,1.242081924271563,-3.7046425482856193e-08
1289.0,1.0248417319794332,1.2176282699298768,1.024841732052728,1.2176283036082927,-3.3678415833904296e-08
1290.0,1.0637527694122637,1.1796701940926466,1.063752771780455,1.179670224157115,-3.006446847031441e-08
1291.0,1.0972061187925102,1.1320952932492212,1.0972061253945316,1.1320953189438743,-2.569465307189489e-08
1292.0,1.1247575117772417,1.0788824605698961,1.124757524653753,1.078882480807224,-2.0237327813532602e-08
1293.0,1.1460503401416688,1.0234221268818942,1.1460503610291197,1.0234221404480772,-1.3566183065805149e-08
1294.0,1.160962135274335,0.9683328347508265,1.1609621653019475,0.9683328404382001,-5.687373572094145e-09
1295.0,1.16970312090279,0.9155246124300459,1.169703160465367,0.915524609081403,3.348642918510336e-09
1296.0,1.1728705943127549,0.8663360290008066,1.1728706430694893,0.8663360155070486,1.3493757999860634e-08
1297.0,1.1714991700474378,0.821650131635937,1.171499226959191,0.8216501069483184,2.4687618616070495e-08
1298.0,1.1671323714021875,0.7819403740754435,1.1671324347666026,0.7819403372927948,3.678264870465853e-08
1299.0,1.1618815861746374,0.7472262537170419,1.1618816537009007,0.7472262042884469,4.9428594994793684e-08
1300.0,1.1583562803150431,0.7169603798728862,1.1583563493374343,0.7169603178973998,6.197548640951567e-08
1301.0,1.159306579049819,0.6899452838735686,1.1593066469352449,0.6899452103795684,7.349400021894326e-08
1302.0,1.1669213389716766,0.664449590272605,1.1669214035955533,0.664449507296101,8.297650400113099e-08
1303.0,1.181946094798337,0.638643342487882,1.1819461548280408,0.6386432528390724,8.964880959805299e-08
1304.0,1.2028832531362987,0.6112488121039795,1.202883308005173,0.6112487188723681,9.323161143104386e-08
1305.0,1.2255635738233208,0.5820623988894706,1.22556362352795,0.5820623048666942,9.402277645342849e-08
1306.0,1.2436498940414014,0.5520153308170718,1.2436499389467899,0.5520152380603623,9.275670942443526e-08
1307.0,1.2505683931444378,0.5228035205472529,1.250568433831473,0.5228034302179261,9.032932679620131e-08
1308.0,1.2420818872251376,0.4964790343722548,1.242081924271563,0.49647894680372084,8.756853397962061e-08
1309.0,1.2176282699298768,0.475332914794813,1.2176283036082927,0.4753328296594953,8.513531768450378e-08
1310.0,1.1796701940926466,0.4620680949686948,1.179670224157115,0.4620680114932034,8.347549135256926e-08
1311.0,1.1320952932492212,0.46000626868796424,1.1320953189438743,0.4600061860087186,8.267924561655704e-08
1312.0,1.0788824605698961,0.4728831789196936,1.078882480807224,0.4728830967235141,8.21961795294257e-08
1313.0,1.0234221268818942,0.5036926812522659,1.0234221404480772,0.5036926005654185,8.068684731465936e-08
1314.0,0.9683328347508265,0.5526326333049653,0.9683328404382001,0.5526325566520651,7.665290013836312e-08
1315.0,0.9155246124300459,0.6157264545715947,0.915524609081403,0.6157263847739401,6.979765454495634e-08
1316.0,0.8663360290008066,0.6859801614812892,0.8663360155070486,0.685980099907,6.157428911190976e-08
1317.0,0.821650131635937,0.7563140402305476,0.8216501069483184,0.7563139860848156,5.4145732009125425e-08
1318.0,0.7819403740754435,0.8217173245744829,0.7819403372927948,0.8217172754295529,4.914493001439979e-08
1319.0,0.7472262537170419,0.8796227420780379,0.7472262042884469,0.8796226947635252,4.731451275219456e-08
1320.0,0.7169603798728862,0.929248196630287,0.7169603178973998,0.9292481479042621,4.872602488159572e-08
1321.0,0.6899452838735686,0.970764686845156,0.6899452103795684,0.9707646337890148,5.30561412581676e-08
1322.0,0.664449590272605,1.0046551087886946,0.664449507296101,1.0046550490373645,5.975133010593936e-08
1323.0,0.638643342487882,1.0313373933305883,0.6386432528390724,1.0313373252171627,6.811342556645172e-08
1324.0,0.6112488121039795,1.0510435071434063,0.6112487188723681,1.0510434297770932,7.736631313370879e-08
1325.0,0.5820623988894706,1.0639085010157197,0.5820623048666942,1.0639084142698882,8.674583140688696e-08
1326.0,0.5520153308170718,1.070167398139049,0.5520152380603623,1.0701673025231027,9.561594627172099e-08
1327.0,0.5228035205472529,1.0703285756975442,0.5228034302179261,1.0703284721357973,1.0356174695580478e-07
1328.0,0.4964790343722548,1.0652514096651535,0.49647894680372084,1.065251299253963,1.1041119063470717e-07
1329.0,0.475332914794813,1.0561565976873974,0.4753328296594953,1.0561564814931046,1.1619429285403271e-07
1330.0,0.4620680949686948,1.044640151018002,0.4620680114932034,1.0446400299413394,1.2107666247374027e-07
1331.0,0.46000626868796424,1.032728993645485,0.4600061860087186,1.0327288683655527,1.2527993242805735e-07
1332.0,0.4728831789196936,1.0229407389215888,0.4728830967235141,1.0229406099527822,1.2896880652313314e-07
1333.0,0.5036926812522659,1.0182093961325085,0.5036926005654185,1.0182092640389029,1.3209360560928474e-07
1334.0,0.5526326333049653,1.0214734406366992,0.5526325566520651,1.0214733063798973,1.3425680189804723e-07
1335.0,0.6157264545715947,1.0348420129418168,0.6157263847739401,1.0348418782223237,1.347194931167195e-07
1336.0,0.6859801614812892,1.0585333367651835,0.685980099907,1.0585332042614648,1.325037186639122e-07
1337.0,0.7563140402305476,1.0899197985611235,0.7563139860848156,1.0899196720936524,1.264674711620728e-07
1338.0,0.8217173245744829,1.1232411871061476,0.8217172754295529,1.12324107154282,1.1556332757400867e-07
1339.0,0.8796227420780379,1.150993517303569,0.8796226947635252,1.1509934178790995,9.942446954624984e-08
1340.0,0.929248196630287,1.166957138590585,0.9292481479042621,1.1669570599054184,7.868516660458624e-08
1341.0,0.970764686845156,1.1685538961011044,0.9707646337890148,1.168553841506893,5.459421137388176e-08
1342.0,1.0046551087886946,1.1567770880040176,1.0046550490373645,1.1567770595863032,2.8417714403872196e-08
1343.0,1.0313373933305883,1.1346401726418764,1.0313373252171627,1.1346401715106034,1.1312730752166544e-09
1344.0,1.0510435071434063,1.1057429019353853,1.0510434297770932,1.1057429285671603,-2.66317750075018e-08
1345.0,1.0639085010157197,1.073496490246859,1.0639084142698882,1.0734965447893978,-5.454253892978045e-08
1346.0,1.070167398139049,1.04083575581173,1.0701673025231027,1.0408358383257876,-8.251405758663566e-08
1347.0,1.0703285756975442,1.0101590186561378,1.0703284721357973,1.0101591292710888,-1.1061495097663965e-07
1348.0,1.0652514096651535,0.983338505369232,1.065251299253963,0.9833386443239779,-1.3895474593184076e-07
1349.0,1.0561565976873974,0.9617191041986004,1.0561564814931046,0.9617192717530301,-1.675544296642073e-07
1350.0,1.044640151018002,0.9460596186526574,1.0446400299413394,0.9460598148924106,-1.9623975322513587e-07
1351.0,1.032728993645485,0.9364027731193916,1.0327288683655527,0.9364029977361008,-2.2461670923235033e-07
1352.0,1.0229407389215888,0.9319060895220637,1.0229406099527822,0.9319063417028913,-2.5218082766453875e-07
1353.0,1.0182093961325085,0.9307150710148988,1.0182092640389029,0.9307153495347182,-2.785198194299454e-07
1354.0,1.0214734406366992,0.9299814280003545,1.0214733063798973,0.9299817313868144,-3.033864598434022e-07
1355.0,1.0348420129418168,0.9261261664178305,1.0348418782223237,0.9261264927398754,-3.263220448301851e-07
1356.0,1.0585333367651835,0.9155002697046849,1.0585332042614648,0.9155006155694305,-3.4586474562114944e-07
1357.0,1.0899197985611235,0.8955995018006413,1.0899196720936524,0.8955998610908892,-3.5929024788661224e-07
1358.0,1.1232411871061476,0.8664088508555214,1.12324107154282,0.8664092148883628,-3.640328413156979e-07
1359.0,1.150993517303569,0.8306209249696606,1.1509934178790995,0.830621284640326,-3.5967066547293314e-07
1360.0,1.166957138590585,0.7923236084913052,1.1669570599054184,0.7923239563842334,-3.478929281319765e-07
1361.0,1.1685538961011044,0.7555191102042572,1.168553841506893,0.7555194409850439,-3.3078078665038646e-07
1362.0,1.1567770880040176,0.7235374646795498,1.1567770595863032,0.723537774173426,-3.0949387619383373e-07
1363.0,1.1346401726418764,0.6990959712233487,1.1346401715106034,0.6990962551381746,-2.8391482598255635e-07
1364.0,1.1057429019353853,0.6844195110939284,1.1057429285671603,0.6844197639682039,-2.528742755192326e-07
1365.0,1.073496490246859,0.6811147599736262,1.0734965447893978,0.6811149747826559,-2.1480902967496718e-07
1366.0,1.04083575581173,0.6897959910357362,1.0408358383257876,0.6897961598387694,-1.688030332180901e-07
1367.0,1.0101590186561378,0.709720825516417,1.0101591292710888,0.7097209410533931,-1.1553697609745228e-07
1368.0,0.983338505369232,0.7387933424886923,0.9833386443239779,0.7387933998296717,-5.734097940912619e-08
1369.0,0.9617191041986004,0.7740554597249105,0.9617192717530301,0.7740554568542765,2.8706340637896233e-09
1370.0,0.9460596186526574,0.8124030208289137,0.9460598148924106,0.8124029578522345,6.29766792048514e-08
1371.0,0.9364027731193916,0.8511546565838131,0.9364029977361008,0.85115453421842,1.223653930404467e-07
1372.0,0.9319060895220637,0.8883290169098391,0.9319063417028913,0.8883288352031063,1.817067327714028e-07
1373.0,0.9307150710148988,0.9227394335799685,0.9307153495347182,0.9227391915123926,2.420675758729729e-07
1374.0,0.9299814280003545,0.9540748739803824,0.9299817313868144,0.9540745702070008,3.0377338156029055e-07
1375.0,0.9261261664178305,0.9830064310718594,0.9261264927398754,0.9830060657897807,3.6528207869590545e-07
1376.0,0.9155002697046849,1.0111381511879167,0.9155006155694305,1.0111377290926,4.2209531669890055e-07
1377.0,0.8955995018006413,1.0404521090514425,0.8955998610908892,1.0404516430550752,4.6599636727151506e-07
1378.0,0.8664088508555214,1.0720964916225233,0.8664092148883628,1.0720960051441837,4.864783396119066e-07
1379.0,0.8306209249696606,1.1052531020685648,0.830621284640326,1.1052526257542141,4.7631435062811533e-07
1380.0,0.7923236084913052,1.1373846514388157,0.7923239563842334,1.1373842142358497,4.372029660526522e-07
1381.0,0.7555191102042572,1.1657855308337766,0.7555194409850439,1.16578515228303,3.785507465270399e-07
1382.0,0.7235374646795498,1.1889061182436134,0.723537774173426,1.188905806797558,3.114460553899079e-07
1383.0,0.6990959712233487,1.2066645304305224,0.6990962551381746,1.2066642858827514,2.4454777092230984e-07
1384.0,0.6844195110939284,1.2201225149702517,0.6844197639682039,1.220122331506858,1.83463393810257e-07
1385.0,0.6811147599736262,1.2310114668583259,0.6811149747826559,1.2310113352079874,1.316503384085621e-07
1386.0,0.6897959910357362,1.241269418914259,0.6897961598387694,1.241269327660848,9.125341104976314e-08
1387.0,0.709720825516417,1.2525751193199153,0.7097209410533931,1.2525750559956046,6.332431068400979e-08
1388.0,0.7387933424886923,1.2658753901124793,0.7387933998296717,1.2658753427139056,4.739857373259326e-08
1389.0,0.7740554597249105,1.2809822109200928,0.7740554568542765,1.2809821702860031,4.063408964860571e-08
1390.0,0.8124030208289137,1.2963915753900108,0.8124029578522345,1.2963915384126985,3.697731232321644e-08
1391.0,0.8511546565838131,1.30950775194462,0.85115453421842,1.3095077246860316,2.7258588497502956e-08
1392.0,0.8883290169098391,1.3173474090914625,0.8883288352031063,1.317347407990105,1.1013574496843148e-09
1393.0,0.9227394335799685,1.3174757977594609,0.9227391915123926,1.3174758475761623,-4.981670143067163e-08
1394.0,0.9540748739803824,1.3086378421908629,0.9540745702070008,1.3086379713689789,-1.291781159817873e-07
1395.0,0.9830064310718594,1.2907003651687776,0.9830060657897807,1.2907006006543373,-2.3548555971864005e-07
1396.0,1.0111381511879167,1.2640488939805712,1.0111377290926,1.2640492565646586,-3.625840874210695e-07
1397.0,1.0404521090514425,1.2289880803600806,1.0404516430550752,1.2289885797905393,-4.994304587668807e-07
1398.0,1.0720964916225233,1.1857069674728034,1.0720960051441837,1.1857075971577848,-6.296849814901861e-07
1399.0,1.1052531020685648,1.1349005529742973,1.1052526257542141,1.134901288098459,-7.351241617659099e-07
1400.0,1.1373846514388157,1.0783292006631107,1.1373842142358497,1.0783300043677697,-8.037046590469998e-07
1401.0,1.1657855308337766,1.0185520471584635,1.16578515228303,1.018552881529542,-8.343710784508573e-07
1402.0,1.1889061182436134,0.9581322084622265,1.188905806797558,0.958133042330422,-8.338681954933591e-07
1403.0,1.2066645304305224,0.8990607371734778,1.2066642858827514,0.8990615481755377,-8.110020599527701e-07
1404.0,1.2201225149702517,0.8426012761672353,1.220122331506858,0.8426020495610229,-7.733937875675778e-07
1405.0,1.2310114668583259,0.789365832938932,1.2310113352079874,0.78936655973116,-7.267922279563521e-07
1406.0,1.241269418914259,0.7394570419037847,1.241269327660848,0.7394577173686921,-6.754649074514063e-07
1407.0,1.2525751193199153,0.6926293268367504,1.2525750559956046,0.6926299495392904,-6.227025399763164e-07
1408.0,1.2658753901124793,0.6484732950184965,1.2658753427139056,0.6484738660714381,-5.710529416003141e-07
1409.0,1.2809822109200928,0.6066123044891932,1.2809821702860031,0.6066128267400663,-5.222508731028697e-07
1410.0,1.2963915753900108,0.5668621890786171,1.2963915384126985,0.5668626661150155,-4.77036398383035e-07
1411.0,1.30950775194462,0.5292991477463217,1.3095077246860316,0.5292995828507974,-4.351044756711886e-07
1412.0,1.3173474090914625,0.4942275118190992,1.317347407990105,0.49422790706559006,-3.952464908696385e-07
1413.0,1.3174757977594609,0.4620988500801839,1.3174758475761623,0.4620992055772618,-3.554970778862909e-07
1414.0,1.3086378421908629,0.4334519719124541,1.3086379713689789,0.4334522849520162,-3.130395621053772e-07
1415.0,1.2907003651687776,0.40891859039327516,1.2907006006543373,0.4089188541432964,-2.637500212121502e-07
1416.0,1.2640488939805712,0.3893155481233734,1.2640492565646586,0.3893157494995168,-2.013761434271899e-07
1417.0,1.2289880803600806,0.3758453508328414,1.2289885797905393,0.37584546727727836,-1.164444369816664e-07
1418.0,1.1857069674728034,0.3704182897972786,1.1857075971577848,0.3704182852955586,4.501719996774511e-09
1419.0,1.1349005529742973,0.37599414422098787,1.134901288098459,0.37599396727412276,1.7694686510472124e-07
1420.0,1.0783292006631107,0.3965113427461737,1.0783300043677697,0.39651093433305146,4.0841312226591597e-07
1421.0,1.0185520471584635,0.4355953731916072,1.018552881529542,0.43559469548891544,6.777026917426099e-07
1422.0,0.9581322084622265,0.493790533532985,0.958133042330422,0.4937896114278014,9.221051835983651e-07
1423.0,0.8990607371734778,0.5663767639764296,0.8990615481755377,0.5663756957742154,1.0682022141272896e-06
1424.0,0.8426012761672353,0.6447724312872062,0.8426020495610229,0.6447713443245868,1.0869626193565907e-06
1425.0,0.789365832938932,0.7205199593088535,0.78936655973116,0.7205189556639383,1.0036449151762383e-06
1426.0,0.7394570419037847,0.7879675842839328,0.7394577173686921,0.7879667208897555,8.633941772639986e-07
1427.0,0.6926293268367504,0.8444411766325789,0.6926299495392904,0.8444404734405563,7.031920226108213e-07
1428.0,0.6484732950184965,0.8892703328047303,0.6484738660714381,0.88926978761585,5.451888803742477e-07
1429.0,0.6066123044891932,0.9228490355986145,0.6066128267400663,0.9228486354367083,4.00161906277674e-07
1430.0,0.5668621890786171,0.9460593881343132,0.5668626661150155,0.9460591159473023,2.72187010930125e-07
1431.0,0.5292991477463217,0.9599899659463037,0.5292995828507974,0.9599898039989437,1.6194735996677423e-07
1432.0,0.4942275118190992,0.9658167592540255,0.49422790706559006,0.9658166905725458,6.868147972571848e-08
1433.0,0.4620988500801839,0.9647546339936056,0.4620992055772618,0.9647546427496199,-8.756014246991128e-09
1434.0,0.4334519719124541,0.9580359515993159,0.4334522849520162,0.9580360229165445,-7.131722867814716e-08
1435.0,0.40891859039327516,0.9469049697949705,0.4089188541432964,0.9469050891795439,-1.193845733382659e-07
1436.0,0.3893155481233734,0.9326320092363601,0.3893157494995168,0.9326321616451513,-1.5240879114308825e-07
1437.0,0.3758453508328414,0.9165590060711853,0.37584546727727836,0.916559174516866,-1.6844568062612808e-07
1438.0,0.3704182897972786,0.900193337045237,0.3704182852955586,0.9001935006118117,-1.63566574729046e-07
1439.0,0.37599414422098787,0.8853605268286588,0.37599396727412276,0.8853606582234456,-1.3139478671764238e-07
1440.0,0.3965113427461737,0.8743781161320039,0.39651093433305146,0.8743781798827486,-6.375074468323305e-08
1441.0,0.4355953731916072,0.870092704701888,0.43559469548891544,0.8700926589957501,4.5706137985490614e-08
1442.0,0.493790533532985,0.8755025369471962,0.4937896114278014,0.8755023427735681,1.9417362806528615e-07
1443.0,0.5663767639764296,0.8928343338745259,0.5663756957742154,0.892833970552181,3.6332234487623793e-07
1444.0,0.6447724312872062,0.9224059031137156,0.6447713443245868,0.9224053832996768,5.198140388129602e-07
1445.0,0.7205199593088535,0.9617734343196083,0.7205189556639383,0.9617728125847937,6.217348145209911e-07
1446.0,0.7879675842839328,1.0055840321766079,0.7879667208897555,1.0055833988708802,6.333057276375342e-07
1447.0,0.8444411766325789,1.0468978790079342,0.8444404734405563,1.0468973289190953,5.500888389242675e-07
1448.0,0.8892703328047303,1.0799707466993897,0.88926978761585,1.0799703387556547,4.0794373501462644e-07
1449.0,0.9228490355986145,1.1024154225722629,0.9228486354367083,1.102415165445471,2.5712679185829757e-07
1450.0,0.9460593881343132,1.1151232987963515,0.9460591159473023,1.115123165886303,1.3291004852256094e-07
1451.0,0.9599899659463037,1.1208120635718966,0.9599898039989437,1.1208120145653166,4.9006579905253034e-08
1452.0,0.9658167592540255,1.1226658418630646,0.9658166905725458,1.122665836746706,5.116358670065324e-09
1453.0,0.9647546339936056,1.1235700285078896,0.9647546427496199,1.1235700337069847,-5.19909515439565e-09
1454.0,0.9580359515993159,1.125789510422556,0.9580360229165445,1.1257895007797998,9.642756149119691e-09
1455.0,0.9469049697949705,1.1308571192472359,0.9469050891795439,1.1308570784935323,4.075370352296659e-08
1456.0,0.9326320092363601,1.1395474256067715,0.9326321616451513,1.1395473463346573,7.927211420621916e-08
1457.0,0.9165590060711853,1.1519075551450233,0.916559174516866,1.151907438287086,1.1685793732674199e-07
1458.0,0.900193337045237,1.1673593473332278,0.9001935006118117,1.167359200821202,1.4651202584481382e-07
1459.0,0.8853605268286588,1.1848799005160344,0.8853606582234456,1.184879737045738,1.6347029641039512e-07
1460.0,0.8743781161320039,1.2032275996548807,0.8743781798827486,1.2032274341561793,1.654987014099163e-07
1461.0,0.870092704701888,1.221125782692058,0.8700926589957501,1.221125631041313,1.516507450727289e-07
1462.0,0.8755025369471962,1.2372562736141994,0.8755023427735681,1.2372561549909695,1.1862322990552343e-07
1463.0,0.8928343338745259,1.2499003084023272,0.892833970552181,1.249900252945578,5.545674919282817e-08
1464.0,0.9224059031137156,1.2562798250535072,0.9224053832996768,1.2562798824903592,-5.743685194126158e-08
1465.0,0.9617734343196083,1.25233395351019,0.9617728125847937,1.2523341860393478,-2.3252915770655136e-07
1466.0,1.0055840321766079,1.234279562595938,1.0055833988708802,1.234280007035176,-4.4443923807868657e-07
1467.0,1.0468978790079342,1.2015931972644658,1.0468973289190953,1.2015938286712091,-6.314067433343951e-07
1468.0,1.0799707466993897,1.1578973832133164,1.0799703387556547,1.1578981303389122,-7.471255958346745e-07
1469.0,1.1024154225722629,1.1085695297792104,1.102415165445471,1.1085703177592874,-7.879800769661216e-07
1470.0,1.1151232987963515,1.0582382440981715,1.115123165886303,1.058239017870643,-7.737724714296235e-07
